CODCONTA,CODMOV,CODTIPMOV,DATA,VALOR,OBS,DOCUMENTO,CODFORNEC,DATAEMISSAO,MES,IDREMESSA,VINCULADO,SALDOANT,SALDOATUAL,CODCAIXA_LANC,IDCODDESP_LANC,DEPOSITO_VINC,DESBLOQ_DEP,SELECIONADO,ORIGEM_LANC,ORIGEM_IDLANC,CONC_CONCILIADO,CONC_DATA,CONC_NUMERO,CONC_VALOR,CONC_OPERACAO,CONC_TIPOCONC
2,8989,99,2025-03-20,92.74,Despesas de copa (csp) COMPRA MERCADO CO,,0,,03/2025,0,0,,,,6862,,,,,,1,2025-03-20,17246241233,92.74,-,3
2,8990,99,2025-03-20,181,Material de expediente (csp) COMPRA CANE,,0,,03/2025,0,0,,,,6863,,,,,,1,2025-03-20,17247353689,181,-,3
2,8991,99,2025-03-20,63.49,Material de expediente COMPRA DE CHOCOLA,,0,,03/2025,0,0,,,,6864,,,,,,1,2025-03-20,17247588980,63.49,-,3
2,8992,4,2025-03-20,1207.36,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1682,1,2025-03-20,17248918948,1207.36,+,3
2,8993,4,2025-03-20,600,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1683,1,2025-03-20,17249539311,600,+,3
2,8994,99,2025-03-20,37.62,Despesas de copa COMPRA REFRIGERANTES FO,,0,,03/2025,0,0,,,,6865,,,,,,1,2025-03-20,17250356041,37.62,-,3
2,8995,4,2025-03-20,850,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1684,1,2025-03-20,17251126456,850,+,3
2,8996,99,2025-03-20,388,Despesas de copa SALGADOS FORMAÇAO PROFE,,0,,03/2025,0,0,,,,6866,,,,,,1,2025-03-20,17252981629,388,-,3
7,9031,99,2025-03-24,140,Pro-labore TRANSF. JOAO ROBSON-ELAINE,,0,,03/2025,0,0,,,,6899,,,,,,1,2025-03-24,20250324114000,140,-,3
2,8998,99,2025-03-20,1850,Manutenção e conservação predial (csp) P,,0,,03/2025,0,0,,,,6868,,,,,,,,,,,
2,8999,99,2025-03-21,69.9,Manutenção e conservação predial (csp) C,,0,,03/2025,0,0,,,,6869,,,,,,1,2025-03-21,17260365931,69.9,-,3
2,9000,99,2025-03-21,527.63,Salario Base (csp) ACERTO ESTAGIO 19 DIA,,0,,03/2025,0,0,,,,6870,,,,,,1,2025-03-21,17262700279,527.63,-,3
2,9002,99,2025-03-21,38.66,Pagamento de terceiros - FACEMS/DOU CONT,,0,,03/2025,0,0,,,,6872,,,,,,1,2025-03-21,17262728664,38.66,-,3
2,9003,99,2025-03-21,50.99,Pagamento de terceiros - FACEMS/DOU CONT,,0,,03/2025,0,0,,,,6873,,,,,,1,2025-03-21,17262728705,50.99,-,3
2,9004,99,2025-03-21,99.09,Material de expediente (csp) MANUTENÇAO,,0,,03/2025,0,0,,,,6874,,,,,,1,2025-03-21,17262728716,99.09,-,3
2,9005,99,2025-03-21,59,Pagamento de terceiros - FACEMS/NAV CELI,,0,,03/2025,0,0,,,,6875,,,,,,1,2025-03-21,17262729341,59,-,3
2,9006,99,2025-03-21,129.9,Serviços prestados (csp) ASSINATURA ELET,,0,,03/2025,0,0,,,,6876,,,,,,1,2025-03-21,17262729401,129.9,-,3
2,9128,4,2025-02-18,1000,Venda Depósito Bancário,,0,,02/2025,0,0,,,,,,,,VD,1695,,,,,,
2,9130,4,2025-03-28,4000,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1697,,,,,,
2,9008,4,2025-03-24,1750,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1686,1,2025-03-24,17283475629,1750,+,3
2,9009,4,2025-03-24,226.28,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1687,1,2025-03-24,17286531766,226.28,+,3
6,9500,99,2025-04-28,59,Pagamento de terceiros - FACEMS/DOU BRUN,,0,,04/2025,0,0,,,,7285,,,,,,1,2025-04-28,202504281590011,59,-,3
7,9011,99,2025-03-24,250,Pro-labore CORBINIANO CORREA NETO,,0,,03/2025,0,0,,,,6879,,,,,,1,2025-03-24,20250324125000,250,-,3
7,9012,99,2025-03-24,858.5,Serviços prestados (csp) LANCHE PIUI,,0,,03/2025,0,0,,,,6880,,,,,,1,2025-03-24,20250324185850,858.5,-,3
2,9013,99,2025-03-24,332.07,Segurança patrimonial/ pessoal SEGURANÇA,,0,,03/2025,0,0,,,,6881,,,,,,1,2025-03-24,17287100260,332.07,-,3
2,9014,99,2025-03-24,305.2,Pagamento de terceiros - FACEMS/NAV SEGU,,0,,03/2025,0,0,,,,6882,,,,,,1,2025-03-24,17287100267,305.2,-,3
2,9015,99,2025-03-24,59,Pagamento de terceiros - FACEMS/NAV ANA ,,0,,03/2025,0,0,,,,6883,,,,,,1,2025-03-24,17287100412,59,-,3
2,9016,99,2025-03-24,59,Pagamento de terceiros - FACEMS/NAV HUGO,,0,,03/2025,0,0,,,,6884,,,,,,1,2025-03-24,17287100454,59,-,3
2,9017,99,2025-03-24,59,Pagamento de terceiros - FACEMS/NAV ISMA,,0,,03/2025,0,0,,,,6885,,,,,,1,2025-03-24,17287100489,59,-,3
2,9018,99,2025-03-24,59,Pagamento de terceiros - FACEMS/NAV MIRI,,0,,03/2025,0,0,,,,6886,,,,,,1,2025-03-24,17287132077,59,-,3
2,9019,99,2025-03-24,150,Manutenção e conservação predial (csp) S,,0,,03/2025,0,0,,,,6887,,,,,,1,2025-03-24,17287132085,150,-,3
2,9020,99,2025-03-24,76.33,Pagamento de salario(Cei) ACERTO DEMISSI,,0,,03/2025,0,0,,,,6888,,,,,,1,2025-03-24,17287132114,76.33,-,3
2,9021,99,2025-03-24,59,Pagamento de terceiros - FACEMS/NAV PRIS,,0,,03/2025,0,0,,,,6889,,,,,,1,2025-03-24,17287132139,59,-,3
2,9022,99,2025-03-24,59,Pagamento de terceiros - FACEMS/NAV MEIR,,0,,03/2025,0,0,,,,6890,,,,,,1,2025-03-24,17287132177,59,-,3
2,9023,99,2025-03-24,59,Pagamento de terceiros - FACEMS/DOU JULI,,0,,03/2025,0,0,,,,6891,,,,,,1,2025-03-24,17287132228,59,-,3
2,9024,99,2025-03-24,305.2,Segurança patrimonial/ pessoal (csp) MON,,0,,03/2025,0,0,,,,6892,,,,,,1,2025-03-24,17287173956,305.2,-,3
2,9025,99,2025-03-24,263.16,Segurança patrimonial/ pessoal MONITORAM,,0,,03/2025,0,0,,,,6893,,,,,,1,2025-03-24,17287173994,263.16,-,3
2,9026,99,2025-03-24,370.63,Pagamento de terceiros - FACEMS/NAV MONI,,0,,03/2025,0,0,,,,6894,,,,,,1,2025-03-24,17287174006,370.63,-,3
2,9027,99,2025-03-24,59,Pagamento de terceiros - FACEMS/DOU FLAV,,0,,03/2025,0,0,,,,6895,,,,,,1,2025-03-24,17290038488,59,-,3
2,9028,99,2025-03-24,59,Pagamento de terceiros - FACEMS/DOU VINI,,0,,03/2025,0,0,,,,6896,,,,,,1,2025-03-24,17290071852,59,-,3
2,9029,99,2025-03-24,59,Pagamento de terceiros - FACEMS/DOU MARI,,0,,03/2025,0,0,,,,6897,,,,,,1,2025-03-24,17290148969,59,-,3
6,9132,99,2025-01-20,1000,TRANSFERÊNCIA ENVIADA - 20/01 17:04 MARI,610954000001977,,,01/2025,0,0,0,0,0,6983,0,,0,,,1,2025-01-20,202501201100000,1000,-,2
7,9032,99,2025-03-24,229.4,Pagamento de terceiros - FACEMS/NAV DAEM,,0,,03/2025,0,0,,,,6900,,,,,,1,2025-03-24,20250324122940,229.4,-,3
7,9033,99,2025-03-24,9.87,Pagamento de terceiros - FACEMS/NAV TARI,,0,,03/2025,0,0,,,,6901,,,,,,1,2025-03-24,202503241987,9.87,-,3
7,9037,2,2025-03-25,252.47,BB RENDE FÁCIL - RENDE FACIL,9903,,,03/2025,0,0,0,0,0,0,0,,0,,,1,2025-03-25,20250325025247,252.47,+,2
2,9038,99,2025-03-25,22,Manutenção e conservação predial (csp) C,,0,,03/2025,0,0,,,,6904,,,,,,1,2025-03-25,17300000454,22,-,3
2,9039,99,2025-03-25,59,Pagamento de terceiros - FACEMS/NAV LETI,,0,,03/2025,0,0,,,,6905,,,,,,1,2025-03-25,17300990976,59,-,3
2,9040,99,2025-03-25,59,Pagamento de terceiros - FACEMS/NAV BIAN,,0,,03/2025,0,0,,,,6906,,,,,,1,2025-03-25,17300991020,59,-,3
2,9041,4,2025-03-26,327.33,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1688,1,2025-03-26,17309839612,327.33,+,3
2,9042,4,2025-03-26,108.39,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1689,1,2025-03-26,17309839616,108.39,+,3
2,9043,99,2025-03-26,59,Pagamento de terceiros - FACEMS/DOU IEDA,,0,,03/2025,0,0,,,,6907,,,,,,1,2025-03-26,17311123858,59,-,3
2,9044,99,2025-03-26,229.29,Pagamento de terceiros - CEI/ITAQ CONTA ,,0,,03/2025,0,0,,,,6908,,,,,,1,2025-03-26,17311174955,229.29,-,3
2,9045,99,2025-03-26,59,Pagamento de terceiros - FACEMS/DOU GUST,,0,,03/2025,0,0,,,,6909,,,,,,1,2025-03-26,17311890872,59,-,3
2,9046,99,2025-03-26,59,Pagamento de terceiros - FACEMS/ITAQ KAU,,0,,03/2025,0,0,,,,6910,,,,,,1,2025-03-26,17311890918,59,-,3
2,9047,4,2025-03-27,500,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1690,1,2025-03-27,17319502465,500,+,3
2,9048,99,2025-03-27,63.49,Despesas de copa COMPRA MERCADO NAVIRAI,,0,,03/2025,0,0,,,,6911,,,,,,1,2025-03-27,17319569229,63.49,-,3
2,9049,99,2025-03-27,35.46,Despesas de copa (csp) CAFE PARA REUNIAO,,0,,03/2025,0,0,,,,6912,,,,,,1,2025-03-27,17322505450,35.46,-,3
2,9050,99,2025-03-27,188,Despesas de copa (csp) COMPRA SALGADOS R,,0,,03/2025,0,0,,,,6913,,,,,,1,2025-03-27,17324855555,188,-,3
6,9054,99,2025-03-26,4465.49,BB GIRO PRONAMPE,95410920001073,,,03/2025,0,0,0,0,0,6916,0,,0,,,1,2025-03-26,202503261446549,4465.49,-,2
6,9055,99,2025-03-26,1061.11,BB RENDE FÁCIL - RENDE FACIL,9903,,,03/2025,0,0,0,0,0,6917,0,,0,,,1,2025-03-26,202503261106111,1061.11,-,2
6,9056,2,2025-03-27,1.16,MOVIMENTO DO DIA,95410920001093,,,03/2025,0,0,0,0,0,0,0,,0,,,1,2025-03-27,202503270116,1.16,+,2
6,9057,99,2025-03-27,480.25,Pagamento de terceiros - FACEMS/DOU CONT,,0,,03/2025,0,0,,,,6918,,,,,,1,2025-03-27,20250327148025,480.25,-,3
6,9058,99,2025-03-27,200,Vale (adiantamento salarial) (csp) FABRI,,0,,03/2025,0,0,,,,6919,,,,,,1,2025-03-27,20250327120000,200,-,3
6,9059,99,2025-03-27,350,Pagamento de terceiros - FACEMS/DOU MANU,,0,,03/2025,0,0,,,,6920,,,,,,1,2025-03-27,20250327135000,350,-,3
6,9060,99,2025-03-27,169.2,Pagamento de terceiros - FACEMS/NAV KENN,,0,,03/2025,0,0,,,,6921,,,,,,1,2025-03-27,20250327116920,169.2,-,3
6,9061,99,2025-03-27,381.56,Pro-labore SEGURO ELAINE,,0,,03/2025,0,0,,,,6922,,,,,,1,2025-03-27,20250327138156,381.56,-,3
6,9062,99,2025-03-27,256.2,Material de limpeza (csp) COMPRA PRODUTO,,0,,03/2025,0,0,,,,6923,,,,,,1,2025-03-27,20250327125620,256.2,-,3
6,9063,99,2025-03-27,332.25,Pagamento de terceiros - FACEMS/ITAQ MON,,0,,03/2025,0,0,,,,6924,,,,,,1,2025-03-27,20250327133225,332.25,-,3
6,9064,99,2025-03-27,61.21,Pagamento de terceiros - FACEMS/DOU CONT,,0,,03/2025,0,0,,,,6925,,,,,,1,2025-03-27,2025032716121,61.21,-,3
6,9065,99,2025-03-27,117.9,Pagamento de terceiros - FACEMS/ITAQ TAD,,0,,03/2025,0,0,,,,6926,,,,,,1,2025-03-27,20250327111790,117.9,-,3
6,9066,99,2025-03-27,131,Pagamento de terceiros - FACEMS/ITAQ EUS,,0,,03/2025,0,0,,,,6927,,,,,,1,2025-03-27,20250327113100,131,-,3
6,9067,99,2025-03-27,59,Pagamento de terceiros - FACEMS/NAV LUCA,,0,,03/2025,0,0,,,,6928,,,,,,1,2025-03-27,2025032715900,59,-,3
6,9068,99,2025-03-27,59,Pagamento de terceiros - FACEMS/NAV MATH,,0,,03/2025,0,0,,,,6929,,,,,,1,2025-03-27,202503271590011,59,-,3
6,9069,99,2025-03-27,59,Pagamento de terceiros - FACEMS/NAV RAFA,,0,,03/2025,0,0,,,,6930,,,,,,1,2025-03-27,202503271590021,59,-,3
6,9070,99,2025-03-27,400,Pro-labore PIX ALLAN GOMES DA SILVA-ELAI,,0,,03/2025,0,0,,,,6931,,,,,,1,2025-03-27,20250327140000,400,-,3
6,9071,99,2025-03-27,5.71,Pagamento de terceiros - CEI/ITAQ TARIFA,,0,,03/2025,0,0,,,,6932,,,,,,1,2025-03-27,202503271571,5.71,-,3
6,9072,2,2025-03-27,1061.12,BB RENDE FÁCIL - RENDE FACIL,9903,,,03/2025,0,0,0,0,0,0,0,,0,,,1,2025-03-27,202503270106112,1061.12,+,2
7,9073,2,2025-03-28,177,BB RENDE FÁCIL - RENDE FACIL,9903,,,03/2025,0,0,0,0,0,0,0,,0,,,1,2025-03-28,20250328017700,177,+,2
7,9074,99,2025-03-28,59,Pagamento de terceiros - FACEMS/NAV MARI,,0,,03/2025,0,0,,,,6933,,,,,,1,2025-03-28,2025032815900,59,-,3
7,9075,99,2025-03-28,59,Pagamento de terceiros - FACEMS/NAV ISAB,,0,,03/2025,0,0,,,,6934,,,,,,1,2025-03-28,202503281590011,59,-,3
7,9076,99,2025-03-28,59,Pagamento de terceiros - FACEMS/DOU ELIS,,0,,03/2025,0,0,,,,6935,,,,,,1,2025-03-28,202503281590021,59,-,3
8,9077,99,2025-03-28,59,Pagamento de terceiros - FACEMS/DOU KELL,,0,,03/2025,0,0,,,,6936,,,,,,,,,,,
6,9133,99,2025-03-21,300,DINHEIRO MAE ELAINE EMPRESTIMO MAE ELAIN,,0,,03/2025,0,0,,,,6984,,,,,,,,,,,
6,9134,4,2025-02-10,30000,Venda Depósito Bancário,,0,,02/2025,0,0,,,,,,,,VD,1698,,,,,,
7,9135,4,2025-03-10,30000,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1699,,,,,,
7,9136,99,2025-03-24,500,EMPRÉSTIMO MAE ELAINE PAG. EMPRESTIMO MA,,0,,03/2025,0,0,,,,6985,,,,,,,,,,,
5,9078,99,2025-03-25,115.83,BB GIRO PRONAMPE,95410933000733,,,03/2025,0,0,0,0,0,6937,0,,0,,,1,2025-03-25,20250325111583,115.83,-,2
5,9079,99,2025-03-31,99.28,Pagamento de terceiros - FACEMS/DOU COBR,,0,,03/2025,0,0,,,,6938,,,,,,1,2025-03-31,2025033119928,99.28,-,3
5,9080,99,2025-04-01,8.85,Pagamento de terceiros - FACEMS/DOU COBR,,0,,04/2025,0,0,,,,6939,,,,,,1,2025-04-01,202504011885,8.85,-,3
2,9081,4,2025-03-28,376.15,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1692,1,2025-03-28,17331865409,376.15,+,3
2,9137,2,2025-04-03,500,RECEBIMENTO PIX-PIX_CRED  08645287000542,,,,04/2025,0,0,0,0,0,0,0,,0,,,1,2025-04-03,17404373212,500,+,2
2,9138,4,2025-04-03,240,Venda Depósito Bancário,,0,,04/2025,0,0,,,,,,,,VD,1700,1,2025-04-03,17406053226,240,+,3
2,9139,99,2025-04-03,49.89,Despesas de copa COMPRA SUCO PARA REUNIA,,0,,04/2025,0,0,,,,6987,,,,,,1,2025-04-03,17406520664,49.89,-,3
2,9140,99,2025-04-03,325,Despesas de copa COMPRA CAFE REUNIAO ,,0,,04/2025,0,0,,,,6988,,,,,,1,2025-04-03,17406994741,325,-,3
2,9141,99,2025-04-03,59,Pagamento de terceiros - FACEMS/NAV LARA,,0,,04/2025,0,0,,,,6989,,,,,,1,2025-04-03,17408932721,59,-,3
2,9083,99,2025-03-28,259.5,Pagamento de terceiros - FACEMS/DOU ABAS,,0,,03/2025,0,0,,,,6940,,,,,,1,2025-03-28,17333057330,259.5,-,3
2,9084,99,2025-03-28,80,Salario Base (csp) PROVA LILIANE MONTEIR,,0,,03/2025,0,0,,,,6941,,,,,,1,2025-03-28,17334742277,80,-,3
2,9085,99,2025-03-28,59,Pagamento de terceiros - FACEMS/DOU VERA,,0,,03/2025,0,0,,,,6942,,,,,,1,2025-03-28,17334765373,59,-,3
2,9086,99,2025-03-28,4078.62,Outros Materiais Didaticos COMPRA MATERI,,0,,03/2025,0,0,,,,6943,,,,,,1,2025-03-28,17334765376,4078.62,-,3
2,9087,99,2025-03-28,59,Pagamento de terceiros - FACEMS/DOU SARA,,0,,03/2025,0,0,,,,6944,,,,,,1,2025-03-28,17334765428,59,-,3
2,9088,99,2025-03-28,59,Pagamento de terceiros - FACEMS/DOU ELOI,,0,,03/2025,0,0,,,,6945,,,,,,1,2025-03-28,17334765566,59,-,3
2,9089,99,2025-03-28,59,Pagamento de terceiros - FACEMS/DOU DIOG,,0,,03/2025,0,0,,,,6946,,,,,,1,2025-03-28,17334787786,59,-,3
2,9090,5,2025-03-28,100,RECEBIMENTO PIX-PIX_CRED  08645287000542,,,,03/2025,0,0,0,0,0,0,0,,0,,,1,2025-03-28,17334829184,100,+,2
2,9091,99,2025-03-28,99.75,Pagamento de terceiros - FACEMS/ITAQ VAN,,0,,03/2025,0,0,,,,6947,,,,,,1,2025-03-28,17334851679,99.75,-,3
2,9092,99,2025-03-31,7.77,Juros pagos COBRANÇA JUROS,,0,,03/2025,0,0,,,,6948,,,,,,1,2025-03-31,17379196971,7.77,-,3
8,9093,99,2025-03-31,59,Pagamento de terceiros - FACEMS/DOU MAYC,,0,,03/2025,0,0,,,,6949,,,,,,,,,,,
8,9094,99,2025-03-31,59,Pagamento de terceiros - FACEMS/DOU MARC,,0,,03/2025,0,0,,,,6950,,,,,,,,,,,
8,9095,99,2025-03-31,59,Pagamento de terceiros - FACEMS/DOU MARI,,0,,03/2025,0,0,,,,6951,,,,,,,,,,,
8,9096,99,2025-03-31,127.5,Pagamento de terceiros - FACEMS/NAV VALD,,0,,03/2025,0,0,,,,6952,,,,,,,,,,,
8,9097,99,2025-03-31,59,Pagamento de terceiros - FACEMS/NAV JEFF,,0,,03/2025,0,0,,,,6953,,,,,,,,,,,
8,9098,99,2025-03-31,59,Pagamento de terceiros - FACEMS/NAV MARI,,0,,03/2025,0,0,,,,6954,,,,,,,,,,,
8,9099,99,2025-03-31,59,Pagamento de terceiros - FACEMS/NAV ANGE,,0,,03/2025,0,0,,,,6955,,,,,,,,,,,
8,9100,99,2025-03-31,59,Pagamento de terceiros - FACEMS/NAV CAMI,,0,,03/2025,0,0,,,,6956,,,,,,,,,,,
8,9101,99,2025-03-31,59,Pagamento de terceiros - FACEMS/NAV IGOR,,0,,03/2025,0,0,,,,6957,,,,,,,,,,,
8,9102,99,2025-03-31,59,Pagamento de terceiros - FACEMS/NAV IGOR,,0,,03/2025,0,0,,,,6958,,,,,,,,,,,
6,9103,4,2025-03-31,923.5,Venda Depósito Bancário,,0,,03/2025,0,0,,,,,,,,VD,1693,1,2025-03-31,20250331092350,923.5,+,3
2,9142,99,2025-04-03,103.03,Pagamento de terceiros - FACEMS/NAV TAXA,,0,,04/2025,0,0,,,,6990,,,,,,1,2025-04-03,17408932730,103.03,-,3
2,9144,99,2025-04-03,96,Despesas de copa COMPRA SALGADOS REUNIAO,,0,,04/2025,0,0,,,,6992,,,,,,1,2025-04-03,17409029573,96,-,3
3,9104,99,2025-03-07,11867.23,Emprestimos bancários EMPRESTIMO BRADESC,,0,,03/2025,0,0,,,,6959,,,,,,1,2025-03-07,N10218,11867.23,-,3
3,9105,99,2025-04-03,89.92,Tarifas bancárias TARIFA BANCARIA,,0,,04/2025,0,0,,,,6960,,,,,,,,,,,
3,9106,99,2025-04-03,159.9,Tarifas bancárias TARIFA BANCARIA,,0,,04/2025,0,0,,,,6961,,,,,,,,,,,
6,9107,99,2025-03-31,3.69,Pagamento de terceiros - CEI/ITAQ TARIFA,,0,,03/2025,0,0,,,,6962,,,,,,1,2025-03-31,202503311369,3.69,-,3
6,9108,99,2025-03-31,575.23,Pagamento de terceiros - CEI/ITAQ DARF C,,0,,03/2025,0,0,,,,6963,,,,,,1,2025-03-31,20250331157523,575.23,-,3
6,9109,99,2025-03-31,241.11,Pagamento de terceiros - CEI/ITAQ COBRAN,,0,,03/2025,0,0,,,,6964,,,,,,1,2025-03-31,20250331124111,241.11,-,3
6,9110,99,2025-03-31,22.5,Pagamento de terceiros - CEI/ITAQ TARIFA,,0,,03/2025,0,0,,,,6965,,,,,,,,,,,
6,9111,99,2025-04-01,27.28,Pagamento de terceiros - CEI/ITAQ COBRAN,,0,,04/2025,0,0,,,,6966,,,,,,1,2025-04-01,2025040112728,27.28,-,3
6,9112,99,2025-04-02,53.69,BB GIRO PRONAMPE,95410398000741,,,04/2025,0,0,0,0,0,6967,0,,0,,,1,2025-04-02,2025040215369,53.69,-,2
2,9113,4,2025-04-01,240,Venda Depósito Bancário,,0,,04/2025,0,0,,,,,,,,VD,1694,1,2025-04-01,17372021681,240,+,3
2,9114,99,2025-04-01,5.64,Tarifas bancárias TARIFA IOF PJ,,0,,04/2025,0,0,,,,6968,,,,,,1,2025-04-01,17384418088,5.64,-,3
2,9115,99,2025-04-01,0.02,Tarifas bancárias IOF BASICO PJ,,0,,04/2025,0,0,,,,6969,,,,,,1,2025-04-01,17386591266,0.02,-,3
8,9116,99,2025-04-02,59,Pagamento de terceiros - FACEMS/DOU PEDR,,0,,04/2025,0,0,,,,6970,,,,,,,,,,,
2,9117,99,2025-04-02,59,Pagamento de terceiros - FACEMS/DOU CLEB,,0,,04/2025,0,0,,,,6971,,,,,,1,2025-04-02,17394655636,59,-,3
2,9118,99,2025-04-02,65.35,Despesas de copa COMPRA AÇUCAR E MATTE,,0,,04/2025,0,0,,,,6972,,,,,,1,2025-04-02,17390714652,65.35,-,3
2,9119,2,2025-04-02,750,RECEBIMENTO PIX-PIX_CRED  87603225191 MA,,,,04/2025,0,0,0,0,0,0,0,,0,,,1,2025-04-02,17394164893,750,+,2
8,9120,99,2025-04-02,59,Pagamento de terceiros - FACEMS/DOU TIAG,,0,,04/2025,0,0,,,,6973,,,,,,,,,,,
2,9121,99,2025-04-02,59,Pagamento de terceiros - FACEMS/DOU TANA,,0,,04/2025,0,0,,,,6974,,,,,,1,2025-04-02,17394655717,59,-,3
2,9122,99,2025-04-02,59,Pagamento de terceiros - FACEMS/NAV GIOV,,0,,04/2025,0,0,,,,6975,,,,,,1,2025-04-02,17394655853,59,-,3
2,9123,99,2025-04-02,215,Direitos de uso de softwares CERTIFICADO,,0,,04/2025,0,0,,,,6976,,,,,,1,2025-04-02,17394678869,215,-,3
2,9124,99,2025-04-02,59,Pagamento de terceiros - FACEMS/NAV JESS,,0,,04/2025,0,0,,,,6977,,,,,,1,2025-04-02,17394678991,59,-,3
2,9125,99,2025-04-02,59,Pagamento de terceiros - FACEMS/NAV RICA,,0,,04/2025,0,0,,,,6978,,,,,,1,2025-04-02,17394679089,59,-,3
2,9126,99,2025-04-02,59,Pagamento de terceiros - FACEMS/NAV VANE,,0,,04/2025,0,0,,,,6979,,,,,,1,2025-04-02,17394715985,59,-,3
2,9127,99,2025-04-02,347.48,Despesas de copa COMPRA CAFE-CN,,0,,04/2025,0,0,,,,6980,,,,,,1,2025-04-02,17394716046,347.48,-,3
2,9146,99,2025-04-07,27.48,Segurança patrimonial/ pessoal SEGURO PR,,0,,04/2025,0,0,,,,6994,,,,,,1,2025-04-07,17430893995,27.48,-,3
2,9147,5,2025-04-07,100,RECEBIMENTO PIX-PIX_CRED  25303866000100,,,,04/2025,0,0,0,0,0,0,0,,0,,,1,2025-04-07,17435966147,100,+,2
2,9148,4,2025-04-07,198213.35,Venda Depósito Bancário,,0,,04/2025,0,0,,,,,,,,VD,1702,1,2025-04-07,17445690499,198213.35,+,3
2,9149,99,2025-04-07,50,Tarifas bancárias PLANO INT CAPITAL,,0,,04/2025,0,0,,,,6995,,,,,,1,2025-04-07,17449491301,50,-,3
2,9150,99,2025-04-07,347.02,Pagamento de terceiros - FACEMS/NAV ABAS,,0,,04/2025,0,0,,,,6996,,,,,,1,2025-04-07,17456086016,347.02,-,3
2,9145,99,2025-04-03,8,Material de expediente PIX JAQUELINE COM,,0,,04/2025,0,0,,,,6993,,,,,,1,2025-04-03,17409445282,8,-,3
2,9151,99,2025-04-07,104.46,Despesas de copa INGREDIENTE CACHORRO QU,,0,,04/2025,0,0,,,,6997,,,,,,1,2025-04-07,17456648968,104.46,-,3
2,9152,99,2025-04-07,59,Pagamento de terceiros - FACEMS/NAV ERIC,,0,,04/2025,0,0,,,,6998,,,,,,1,2025-04-07,17457333575,59,-,3
2,9153,99,2025-04-07,431.02,Serviços prestados (csp) PLANO DE SAUDE ,,0,,04/2025,0,0,,,,6999,,,,,,1,2025-04-07,17457333800,431.02,-,3
2,9154,99,2025-04-07,533.45,Outros Materiais Didaticos MATERIAL ESPA,,0,,04/2025,0,0,,,,7000,,,,,,1,2025-04-07,17457333873,533.45,-,3
2,9155,99,2025-04-07,611.1,Pagamento de salário (csp) Crislaine Apa,,0,,04/2025,0,0,,,,7001,,,,,,1,2025-04-07,17457361370,611.1,-,3
2,9156,99,2025-04-07,583.33,Pagamento de salário (csp) ALLANA BARROS,,0,,04/2025,0,0,,,,7002,,,,,,1,2025-04-07,17457361371,583.33,-,3
2,9157,99,2025-04-07,261.2,Pagamento de terceiros - FACEMS/LAB PLAN,,0,,04/2025,0,0,,,,7003,,,,,,1,2025-04-07,17457361506,261.2,-,3
2,9158,99,2025-04-07,545,Serviços prestados (csp) PLANO DE SAUDE ,,0,,04/2025,0,0,,,,7004,,,,,,1,2025-04-07,17457361714,545,-,3
2,9159,99,2025-04-07,2302.87,Pagamento de terceiros - FACEMS/NAV PLAN,,0,,04/2025,0,0,,,,7005,,,,,,1,2025-04-07,17457361787,2302.87,-,3
2,9160,99,2025-04-07,42.42,Despesas de copa COMPRA BAUDUCO,,0,,04/2025,0,0,,,,7006,,,,,,1,2025-04-07,17457441670,42.42,-,3
2,9161,99,2025-04-07,6300.86,Pro-labore PAGAMENTO EMPRESTIMO ELAINE,,0,,04/2025,0,0,,,,7007,,,,,,1,2025-04-07,17458051201,6300.86,-,3
2,9162,99,2025-04-07,38.39,Tarifas bancárias TARIFA FOLHA DE PAGMEN,,0,,04/2025,0,0,,,,7008,,,,,,1,2025-04-07,17458745529,38.39,-,3
6,9501,99,2025-04-28,40,Serviços prestados (csp) DEP. LUIZ PROVA,,0,,04/2025,0,0,,,,7286,,,,,,1,2025-04-28,202504281400021,40,-,3
6,9502,99,2025-04-28,3,Pagamento de terceiros - CEI/ITAQ TARIFA,,0,,04/2025,0,0,,,,7287,,,,,,1,2025-04-28,202504281300,3,-,3
7,9503,98,2025-04-24,400,PIX - ENVIADO - 24/04 11:23 TANIA MARA D,42406,,,04/2025,0,0,0,0,0,7288,0,,0,,,1,2025-04-24,20250424140000,400,-,2
7,9504,98,2025-04-24,600,PIX - ENVIADO - 24/04 11:23 DOUGLAS GOME,42407,,,04/2025,0,0,0,0,0,7289,0,,0,,,1,2025-04-24,20250424160000,600,-,2
